INTERCLASSE;CODE_UN;CODICIONE;NOME_CORSO;COD_CLASSE;DES_CLASSE;ID_COMUNE;COMUNE;ID_REGIONE_MACRO_ISTAT;REGIONE_MACRO_ISTAT;ID_CLASSE;DURATA;ID_ANNO_ACCADEMICO;CODICE;DESCRIZIONE;NUMERATORE;DENOMINATORE;INDICATORE;NUMERATORE_ITA;DENOMINATORE_ITA;INDICATORE_ITA;NUMERATORE_ITA_T;DENOMINATORE_ITA_T;INDICATORE_ITA_T;NUMERATORE_CODE_UN;DENOMINATORE_CODE_UN;INDICATORE_CODE_UN;NUMERATORE_MACROREGIONE;DENOMINATORE_MACROREGIONE;INDICATORE_MACROREGIONE;
0;29;0900106200200001;Biotecnologie e Analisi Bioinformatiche;L-2;Biotecnologie;090064;SASSARI;4;SUD E ISOLE;2002;3;2021;iC17;Percentuale di immatricolati (L  LM  LMCU) che si laureano entro un anno oltre la durata normale del corso nello stesso corso di studio**;9;64;,140625;50,10416666666666666666666666666666666667;146,125;,3428856572569147419446820644425434844597;0;0;0;0;0;0;27,82352941176470588235294117647058823529;103,882352941176470588235294117647058824;,2678369195922989807474518686296715741777;
0;29;0900106200200001;Biotecnologie e Analisi Bioinformatiche;L-2;Biotecnologie;090064;SASSARI;4;SUD E ISOLE;2002;3;2021;iC18;Percentuale di laureati che si iscriverebbero di nuovo allo stesso corso di studio;14;22;,6363636363636363636363636363636363636364;43,46;62,04;,7005157962604771115409413281753707285622;0;0;0;0;0;0;27,68421052631578947368421052631578947368;38,89473684210526315789473684210526315789;,7117726657645466847090663058186738836265;
0;29;0900106200200001;Biotecnologie e Analisi Bioinformatiche;L-2;Biotecnologie;090064;SASSARI;4;SUD E ISOLE;2002;3;2021;iC19;Ore di docenza erogata da docenti assunti a tempo indeterminato sul totale delle ore di docenza erogata;884;1273;,6944226237234878240377062058130400628437;1455,791666666666666666666666666666666667;1975,91875;,7367669681087173582753170729650025673713;0;0;0;0;0;0;1406,058823529411764705882352941176470588;1805,882352941176470588235294117647058824;,7785993485342019543973941368078175895762;
0;29;0900106200200001;Biotecnologie e Analisi Bioinformatiche;L-2;Biotecnologie;090064;SASSARI;4;SUD E ISOLE;2002;3;2021;iC19BIS;Ore di docenza erogata da docenti assunti a tempo indeterminato e ricercatori a tempo determinato di tipo B sul totale delle ore di docenza erogata;884;1273;,6944226237234878240377062058130400628437;1615,8125;1975,91875;,8177525012098802139511050239287420092552;0;0;0;0;0;0;1536,411764705882352941176470588235294118;1805,882352941176470588235294117647058824;,8507817589576547231270358306188925081433;
0;29;0900106200200001;Biotecnologie e Analisi Bioinformatiche;L-2;Biotecnologie;090064;SASSARI;4;SUD E ISOLE;2002;3;2021;iC19TER;Ore di docenza erogata da docenti assunti a tempo indeterminato e ricercatori a tempo determinato di tipo A e B sul totale delle ore di docenza;1088;1273;,8546739984289080911233307148468185388845;1718,854166666666666666666666666666666667;1975,91875;,8699012379262389542417504093559852431518;0;0;0;0;0;0;1653,529411764705882352941176470588235294;1805,882352941176470588235294117647058824;,9156351791530944625407166123778501628661;
0;29;0900106200200001;Biotecnologie e Analisi Bioinformatiche;L-2;Biotecnologie;090064;SASSARI;4;SUD E ISOLE;2002;3;2021;iC21;Percentuale di studenti che proseguono la carriera nel sistema universitario al II anno**;39;61;,6393442622950819672131147540983606557377;114,469387755102040816326530612244897959;135,183673469387755102040816326530612245;,8467693236714975845410628019323671497565;0;0;0;0;0;0;94,23529411764705882352941176470588235294;116,117647058823529411764705882352941176;,8115501519756838905775075987841945288787;
0;29;0900106200200001;Biotecnologie e Analisi Bioinformatiche;L-2;Biotecnologie;090064;SASSARI;4;SUD E ISOLE;2002;3;2021;iC22;Percentuale di immatricolati (L  LM  LMCU) che si laureano, nel CdS, entro la durata normale del corso** ;5;64;,078125;40,32653061224489795918367346938775510204;136,836734693877551020408163265306122449;,2947054436987322893363161819537658463832;0;0;0;0;0;0;20,64705882352941176470588235294117647059;103,764705882352941176470588235294117647;,1989795918367346938775510204081632653063;
0;29;0900106200200001;Biotecnologie e Analisi Bioinformatiche;L-2;Biotecnologie;090064;SASSARI;4;SUD E ISOLE;2002;3;2021;iC23;Percentuale di immatricolati (L  LM  LMCU) che proseguono la carriera al secondo anno in un differente CdS dellAteneo **;18;61;,2950819672131147540983606557377049180328;22,71428571428571428571428571428571428571;135,183673469387755102040816326530612245;,1680253623188405797101449275362318840578;0;0;0;0;0;0;25,82352941176470588235294117647058823529;116,117647058823529411764705882352941176;,2223910840932117527862208713272543059786;
0;29;0900106200200001;Biotecnologie e Analisi Bioinformatiche;L-2;Biotecnologie;090064;SASSARI;4;SUD E ISOLE;2002;3;2021;iC24;Percentuale di abbandoni del CdS dopo N+1 anni**;53;64;,828125;83,39583333333333333333333333333333333333;146,125;,5707157114342743085258055317935557456515;0;0;0;0;0;0;62,94117647058823529411764705882352941176;103,882352941176470588235294117647058824;,6058890147225368063420158550396375990912;
0;29;0900106200200001;Biotecnologie e Analisi Bioinformatiche;L-2;Biotecnologie;090064;SASSARI;4;SUD E ISOLE;2002;3;2021;iC25;Percentuale di laureandi complessivamente soddisfatti del CdS;20;22;,9090909090909090909090909090909090909091;56,94;62,04;,9177949709864603481624758220502901353965;0;0;0;0;0;0;35,78947368421052631578947368421052631579;38,89473684210526315789473684210526315789;,9201623815967523680649526387009472259812;
0;29;0900106200200001;Biotecnologie e Analisi Bioinformatiche;L-2;Biotecnologie;090064;SASSARI;4;SUD E ISOLE;2002;3;2021;iC27;Rapporto studenti iscritti/docenti complessivo (pesato per le ore di docenza);148;10,61;13,94910461828463713477851083883129123468;399,4375;16,04625;24,89288774635818337617823479005998286204;0;0;0;0;0;0;339,588235294117647058823529411764705882;14,86352941176470588235294117647058823529;22,84707930979895520025328478708247585878;
0;29;0900106200200001;Biotecnologie e Analisi Bioinformatiche;L-2;Biotecnologie;090064;SASSARI;4;SUD E ISOLE;2002;3;2021;iC28;Rapporto studenti iscritti al primo anno/docenti degli insegnamenti del primo anno (pesato per le ore di docenza);67;3,48;19,25287356321839080459770114942528735632;158;5,01416666666666666666666666666666666667;31,51071962772145587502077447232840285855;0;0;0;0;0;0;138,117647058823529411764705882352941176;4,40411764705882352941176470588235294118;31,36102577801522639241351676238813944157;
0;29;0900106200200001;Biotecnologie e Analisi Bioinformatiche;L-2;Biotecnologie;090064;SASSARI;4;SUD E ISOLE;2002;3;2022;iC00a;Avvii di carriera al primo anno* (L  LMCU  LM);80;0;80;161,979591836734693877551020408163265306;0;161,979591836734693877551020408163265306;0;0;0;0;0;0;132,294117647058823529411764705882352941;0;132,294117647058823529411764705882352941;
0;29;0900106200200001;Biotecnologie e Analisi Bioinformatiche;L-2;Biotecnologie;090064;SASSARI;4;SUD E ISOLE;2002;3;2022;iC00b;Immatricolati puri ** (L  LMCU);70;0;70;127;0;127;0;0;0;0;0;0;112,411764705882352941176470588235294118;0;112,411764705882352941176470588235294118;
0;29;0900106200200001;Biotecnologie e Analisi Bioinformatiche;L-2;Biotecnologie;090064;SASSARI;4;SUD E ISOLE;2002;3;2022;iC00d;Iscritti (L  LMCU  LM);157;0;157;358,843137254901960784313725490196078431;0;358,843137254901960784313725490196078431;0;0;0;0;0;0;280,842105263157894736842105263157894737;0;280,842105263157894736842105263157894737;
0;29;0900106200200001;Biotecnologie e Analisi Bioinformatiche;L-2;Biotecnologie;090064;SASSARI;4;SUD E ISOLE;2002;3;2022;iC00e;Iscritti Regolari ai fini del CSTD (L  LMCU  LM);130;0;130;300,673469387755102040816326530612244898;0;300,673469387755102040816326530612244898;0;0;0;0;0;0;237,235294117647058823529411764705882353;0;237,235294117647058823529411764705882353;
0;29;0900106200200001;Biotecnologie e Analisi Bioinformatiche;L-2;Biotecnologie;090064;SASSARI;4;SUD E ISOLE;2002;3;2022;iC00f;Iscritti Regolari ai fini del CSTD, immatricolati puri ** al CdS in oggetto (L  LMCU  LM);117;0;117;260,591836734693877551020408163265306122;0;260,591836734693877551020408163265306122;0;0;0;0;0;0;204,647058823529411764705882352941176471;0;204,647058823529411764705882352941176471;
0;29;0900106200200001;Biotecnologie e Analisi Bioinformatiche;L-2;Biotecnologie;090064;SASSARI;4;SUD E ISOLE;2002;3;2022;iC00g;laureati (L  LM  LMCU) entro la durata normale del corso*;8;0;8;43,68;0;43,68;0;0;0;0;0;0;20,61111111111111111111111111111111111111;0;20,61111111111111111111111111111111111111;
0;29;0900106200200001;Biotecnologie e Analisi Bioinformatiche;L-2;Biotecnologie;090064;SASSARI;4;SUD E ISOLE;2002;3;2022;iC00h;laureati (L  LM  LMCU) ;23;0;23;63,38;0;63,38;0;0;0;0;0;0;38,94444444444444444444444444444444444444;0;38,94444444444444444444444444444444444444;
0;29;0900106200200001;Biotecnologie e Analisi Bioinformatiche;L-2;Biotecnologie;090064;SASSARI;4;SUD E ISOLE;2002;3;2022;iC01;Percentuale di studenti iscritti entro la durata normale del CdS che abbiano acquisito almeno 40 CFU nell’a.s.;23;130;,1769230769230769230769230769230769230769;134,061224489795918367346938775510204082;300,673469387755102040816326530612244898;,4458698160591868594312088508789791624257;0;0;0;0;0;0;83,70588235294117647058823529411764705882;237,235294117647058823529411764705882353;,352839077609719811554673939995040912472;
0;29;0900106200200001;Biotecnologie e Analisi Bioinformatiche;L-2;Biotecnologie;090064;SASSARI;4;SUD E ISOLE;2002;3;2022;iC02;Percentuale di laureati (L  LM  LMCU) entro la durata normale del corso*;8;23;,3478260869565217391304347826086956521739;43,68;63,38;,6891763963395392868412748501104449353108;0;0;0;0;0;0;20,61111111111111111111111111111111111111;38,94444444444444444444444444444444444444;,5292439372325249643366619115549215406562;
0;29;0900106200200001;Biotecnologie e Analisi Bioinformatiche;L-2;Biotecnologie;090064;SASSARI;4;SUD E ISOLE;2002;3;2022;iC02bis;Percentuale di laureati (L  LM  LMCU) entro un anno oltre la durata normale del corso;15;23;,6521739130434782608695652173913043478261;55,24;63,38;,8715683180814136951719785421268538971284;0;0;0;0;0;0;30,66666666666666666666666666666666666667;38,94444444444444444444444444444444444444;,7874465049928673323823109843081312410843;
0;29;0900106200200001;Biotecnologie e Analisi Bioinformatiche;L-2;Biotecnologie;090064;SASSARI;4;SUD E ISOLE;2002;3;2022;iC03;Percentuale di iscritti al primo anno (L, LMCU) provenienti da altre Regioni*;4;80;,05;51,91836734693877551020408163265306122449;161,979591836734693877551020408163265306;,3205241275040947461257402041073453445889;0;0;0;0;0;0;10,17647058823529411764705882352941176471;132,294117647058823529411764705882352941;,0769230769230769230769230769230769230771;
0;29;0900106200200001;Biotecnologie e Analisi Bioinformatiche;L-2;Biotecnologie;090064;SASSARI;4;SUD E ISOLE;2002;3;2022;iC05;Rapporto studenti regolari/docenti (professori a tempo indeterminato, ricercatori a tempo indeterminato, ricercatori di tipo a e tipo b)*;130;20;6,5;309,708333333333333333333333333333333333;39,29166666666666666666666666666666666667;7,88229056203605514316012725344644750794;0;0;0;0;0;0;250,058823529411764705882352941176470588;31,70588235294117647058823529411764705882;7,88682745825602968460111317254174397031;
0;29;0900106200200001;Biotecnologie e Analisi Bioinformatiche;L-2;Biotecnologie;090064;SASSARI;4;SUD E ISOLE;2002;3;2022;iC06;Percentuale di Laureati occupati a un anno dal Titolo (L) - Laureati che dichiarano di svolgere un’attività lavorativa o di formazione retribuita (es. dottorato con borsa, specializzazione in medicina, ecc.);1;20;,05;7,98;46,26;,1725032425421530479896238651102464332036;0;0;0;0;0;0;3,94736842105263157894736842105263157895;30,21052631578947368421052631578947368421;,130662020905923344947735191637630662021;
0;29;0900106200200001;Biotecnologie e Analisi Bioinformatiche;L-2;Biotecnologie;090064;SASSARI;4;SUD E ISOLE;2002;3;2022;iC06BIS;Percentuale di Laureati occupati a un anno dal Titolo (L) - laureati che dichiarano di svolgere un’attività lavorativa e regolamentata da un contratto, o di svolgere attività di formazione retribuita (es. dottorato con borsa, specializzazione in medicina, ecc.) ;1;20;,05;6,9;46,12;,1496097137901127493495229835212489158716;0;0;0;0;0;0;3,15789473684210526315789473684210526316;30,21052631578947368421052631578947368421;,1045296167247386759581881533101045296168;
0;29;0900106200200001;Biotecnologie e Analisi Bioinformatiche;L-2;Biotecnologie;090064;SASSARI;4;SUD E ISOLE;2002;3;2022;iC06TER; Percentuale di Laureati occupati a un anno dal Titolo (L) – Laureati non impegnati in formazione non retribuita che dichiarano di svolgere un’attività lavorativa e regolamentata da un contratto;1;3;,3333333333333333333333333333333333333333;7,5;10,82608695652173913043478260869565217391;,6927710843373493975903614457831325301207;0;0;0;0;0;0;3,75;6,0625;,6185567010309278350515463917525773195876;
0;29;0900106200200001;Biotecnologie e Analisi Bioinformatiche;L-2;Biotecnologie;090064;SASSARI;4;SUD E ISOLE;2002;3;2022;iC08;Percentuale dei docenti di ruolo che appartengono a settori scientifico-disciplinari (SSD) di base e caratterizzanti per corso di studio (L  LMCU  LM), di cui sono docenti di riferimento;9;9;1;13,61458333333333333333333333333333333333;14,15625;,9617365710080941869021339220014716703456;0;0;0;0;0;0;12,38235294117647058823529411764705882353;12,94117647058823529411764705882352941176;,9568181818181818181818181818181818181822;
0;29;0900106200200001;Biotecnologie e Analisi Bioinformatiche;L-2;Biotecnologie;090064;SASSARI;4;SUD E ISOLE;2002;3;2022;iC10;Percentuale di CFU conseguiti allestero dagli studenti regolari sul totale dei CFU conseguiti dagli studenti entro la durata normale del corso*;24;2788;,008608321377331420373027259684361549497848;63,43877551020408163265306122448979591837;10256,7775510204081632653061224489795918;,006185059117704351189586736177034558134902;0;0;0;0;0;0;35,47058823529411764705882352941176470588;7316,461764705882352941176470588235294118;,00484805215635812392441380175325826490384;
0;29;0900106200200001;Biotecnologie e Analisi Bioinformatiche;L-2;Biotecnologie;090064;SASSARI;4;SUD E ISOLE;2002;3;2022;iC10bis;Percentuale di CFU conseguiti allestero dagli studenti sul totale dei CFU conseguiti dagli studenti;36;3037;,0118538030951596970694764570299637800461;65,81372549019607843137254901960784313725;11030,308039215686274509803921568627451;,005966626249802882684857733605327823049248;0;0;0;0;0;0;38,94736842105263157894736842105263157895;7722,497894736842105263157894736842105263;,005043364071047096433073945395088281361921;
0;29;0900106200200001;Biotecnologie e Analisi Bioinformatiche;L-2;Biotecnologie;090064;SASSARI;4;SUD E ISOLE;2002;3;2022;iC11;Percentuale di laureati (L  LM  LMCU) entro la durata normale del corso che hanno acquisito almeno 12 CFU all’estero*;0;8;0;1,53061224489795918367346938775510204082;44,57142857142857142857142857142857142857;,0343406593406593406593406593406593406594;0;0;0;0;0;0;,8235294117647058823529411764705882352941;21,82352941176470588235294117647058823529;,037735849056603773584905660377358490566;
0;29;0900106200200001;Biotecnologie e Analisi Bioinformatiche;L-2;Biotecnologie;090064;SASSARI;4;SUD E ISOLE;2002;3;2022;iC12;Percentuale di studenti iscritti al primo anno del corso di laurea (L) e laurea magistrale (LM  LMCU) che hanno conseguito il precedente titolo di studio all’estero*;3;80;,0375;3,32653061224489795918367346938775510204;161,979591836734693877551020408163265306;,0205367267229431775229935743983872999874;0;0;0;0;0;0;,3529411764705882352941176470588235294118;132,294117647058823529411764705882352941;,002667852378835037794575366829702089817701;
0;29;0900106200200001;Biotecnologie e Analisi Bioinformatiche;L-2;Biotecnologie;090064;SASSARI;4;SUD E ISOLE;2002;3;2022;iC13;Percentuale di CFU conseguiti al I anno su CFU da conseguire**;20,01428571428571428571428571428571428571;60;,3335714285714285714285714285714285714285;26,70217662661881728818848494304883757216;59,63461538461538461538461538461538461538;,4477630392080549819367304795351627067889;0;0;0;0;0;0;23,87158054711246200607902735562310030395;59,22222222222222222222222222222222222222;,4030848497636250620163438015020786167646;
0;29;0900106200200001;Biotecnologie e Analisi Bioinformatiche;L-2;Biotecnologie;090064;SASSARI;4;SUD E ISOLE;2002;3;2022;iC14;Percentuale di studenti che proseguono nel II anno nello stesso corso di studio**;23;70;,3285714285714285714285714285714285714286;60,08163265306122448979591836734693877551;127;,4730837216776474369275269162783223525631;0;0;0;0;0;0;43,64705882352941176470588235294117647059;112,411764705882352941176470588235294118;,3882783882783882783882783882783882783871;
0;29;0900106200200001;Biotecnologie e Analisi Bioinformatiche;L-2;Biotecnologie;090064;SASSARI;4;SUD E ISOLE;2002;3;2022;iC15;Percentuale di studenti che proseguono al II anno nello stesso corso di studio avendo acquisito almeno 20 CFU al I anno**;19;70;,2714285714285714285714285714285714285714;50,14285714285714285714285714285714285714;127;,3948256467941507311586051743532058492688;0;0;0;0;0;0;35,52941176470588235294117647058823529412;112,411764705882352941176470588235294118;,3160648874934589220303506017791732077437;
0;29;0900106200200001;Biotecnologie e Analisi Bioinformatiche;L-2;Biotecnologie;090064;SASSARI;4;SUD E ISOLE;2002;3;2022;iC15BIS;Percentuale di studenti che proseguono al II anno nello stesso corso di studio avendo acquisito almeno 1/3 dei CFU previsti al I anno **;19;70;,2714285714285714285714285714285714285714;50,28571428571428571428571428571428571429;127;,3959505061867266591676040494938132733409;0;0;0;0;0;0;35,76470588235294117647058823529411764706;112,411764705882352941176470588235294118;,3181580324437467294610151753008895866029;
0;29;0900106200200001;Biotecnologie e Analisi Bioinformatiche;L-2;Biotecnologie;090064;SASSARI;4;SUD E ISOLE;2002;3;2022;iC16;Percentuale di studenti che proseguono al II anno nello stesso corso di studio avendo acquisito almeno 40 CFU al I anno**;7;70;,1;31,79591836734693877551020408163265306122;127;,2503615619476136911457496384380523863088;0;0;0;0;0;0;18,47058823529411764705882352941176470588;112,411764705882352941176470588235294118;,1643118785975928833071690214547357404495;
0;29;0900106200200001;Biotecnologie e Analisi Bioinformatiche;L-2;Biotecnologie;090064;SASSARI;4;SUD E ISOLE;2002;3;2022;iC16BIS;Percentuale di studenti che proseguono al II anno nello stesso corso di studio avendo acquisito almeno 2/3 dei CFU previsti al I anno **;7;70;,1;32,75510204081632653061224489795918367347;127;,2579141892977663506347420858107022336494;0;0;0;0;0;0;19,41176470588235294117647058823529411765;112,411764705882352941176470588235294118;,1726844583987441130298273155416012558865;
0;29;0900106200200001;Biotecnologie e Analisi Bioinformatiche;L-2;Biotecnologie;090064;SASSARI;4;SUD E ISOLE;2002;3;2022;iC17;Percentuale di immatricolati (L  LM  LMCU) che si laureano entro un anno oltre la durata normale del corso nello stesso corso di studio**;6;64;,09375;49,30612244897959183673469387755102040816;136,836734693877551020408163265306122449;,3603281133482475764354958985831469052945;0;0;0;0;0;0;29;103,764705882352941176470588235294117647;,2794784580498866213151927437641723356011;
0;29;0900106200200001;Biotecnologie e Analisi Bioinformatiche;L-2;Biotecnologie;090064;SASSARI;4;SUD E ISOLE;2002;3;2022;iC18;Percentuale di laureati che si iscriverebbero di nuovo allo stesso corso di studio;15;22;,6818181818181818181818181818181818181818;43,87755102040816326530612244897959183673;62,69387755102040816326530612244897959184;,6998697916666666666666666666666666666666;0;0;0;0;0;0;27;39,82352941176470588235294117647058823529;,6779911373707533234859675036927621861153;
0;29;0900106200200001;Biotecnologie e Analisi Bioinformatiche;L-2;Biotecnologie;090064;SASSARI;4;SUD E ISOLE;2002;3;2022;iC19;Ore di docenza erogata da docenti assunti a tempo indeterminato sul totale delle ore di docenza erogata;924;1321;,6994700984102952308856926570779712339137;1513,791666666666666666666666666666666667;2031,045833333333333333333333333333333333;,7453261968895335120863430375565954321565;0;0;0;0;0;0;1393,294117647058823529411764705882352941;1807,117647058823529411764705882352941176;,7710035480615865368965853976107548582404;
0;29;0900106200200001;Biotecnologie e Analisi Bioinformatiche;L-2;Biotecnologie;090064;SASSARI;4;SUD E ISOLE;2002;3;2022;iC19BIS;Ore di docenza erogata da docenti assunti a tempo indeterminato e ricercatori a tempo determinato di tipo B sul totale delle ore di docenza erogata;988;1321;,7479182437547312641937925813777441332324;1686,875;2031,045833333333333333333333333333333333;,830545018883949361063983867096385072551;0;0;0;0;0;0;1512,058823529411764705882352941176470588;1807,117647058823529411764705882352941176;,8367240649718433644738127014094593274959;
0;29;0900106200200001;Biotecnologie e Analisi Bioinformatiche;L-2;Biotecnologie;090064;SASSARI;4;SUD E ISOLE;2002;3;2022;iC19TER;Ore di docenza erogata da docenti assunti a tempo indeterminato e ricercatori a tempo determinato di tipo A e B sul totale delle ore di docenza;1176;1321;,8902346707040121120363361090083270249811;1799,375;2031,045833333333333333333333333333333333;,8859352016920675103754018352613903756482;0;0;0;0;0;0;1653,529411764705882352941176470588235294;1807,117647058823529411764705882352941176;,9150092770417629634452003515510562807202;
0;29;0900106200200001;Biotecnologie e Analisi Bioinformatiche;L-2;Biotecnologie;090064;SASSARI;4;SUD E ISOLE;2002;3;2022;iC21;Percentuale di studenti che proseguono la carriera nel sistema universitario al II anno**;51;70;,7285714285714285714285714285714285714286;108,755102040816326530612244897959183673;127;,8563393861481600514221436606138518399449;0;0;0;0;0;0;90,82352941176470588235294117647058823529;112,411764705882352941176470588235294118;,8079539508110936682365253793825222396625;
0;29;0900106200200001;Biotecnologie e Analisi Bioinformatiche;L-2;Biotecnologie;090064;SASSARI;4;SUD E ISOLE;2002;3;2022;iC22;Percentuale di immatricolati (L  LM  LMCU) che si laureano, nel CdS, entro la durata normale del corso** ;12;72;,1666666666666666666666666666666666666667;38,77551020408163265306122448979591836735;143,979591836734693877551020408163265306;,269312544294826364280652019844082211198;0;0;0;0;0;0;20,11764705882352941176470588235294117647;114,823529411764705882352941176470588235;,1752049180327868852459016393442622950824;
0;29;0900106200200001;Biotecnologie e Analisi Bioinformatiche;L-2;Biotecnologie;090064;SASSARI;4;SUD E ISOLE;2002;3;2022;iC23;Percentuale di immatricolati (L  LM  LMCU) che proseguono la carriera al secondo anno in un differente CdS dellAteneo **;25;70;,3571428571428571428571428571428571428571;23,42857142857142857142857142857142857143;127;,1844769403824521934758155230596175478065;0;0;0;0;0;0;24,35294117647058823529411764705882352941;112,411764705882352941176470588235294118;,2166405023547880690737833594976452119302;
0;29;0900106200200001;Biotecnologie e Analisi Bioinformatiche;L-2;Biotecnologie;090064;SASSARI;4;SUD E ISOLE;2002;3;2022;iC24;Percentuale di abbandoni del CdS dopo N+1 anni**;53;64;,828125;74,55102040816326530612244897959183673469;136,836734693877551020408163265306122449;,5448173005219985085756897837434750186427;0;0;0;0;0;0;62,29411764705882352941176470588235294118;103,764705882352941176470588235294117647;,600340136054421768707482993197278911565;
0;29;0900106200200001;Biotecnologie e Analisi Bioinformatiche;L-2;Biotecnologie;090064;SASSARI;4;SUD E ISOLE;2002;3;2022;iC25;Percentuale di laureandi complessivamente soddisfatti del CdS;19;22;,8636363636363636363636363636363636363636;57,6326530612244897959183673469387755102;62,69387755102040816326530612244897959184;,9192708333333333333333333333333333333332;0;0;0;0;0;0;37;39,82352941176470588235294117647058823529;,9290989660265878877400295420974889217135;
0;29;0900106200200001;Biotecnologie e Analisi Bioinformatiche;L-2;Biotecnologie;090064;SASSARI;4;SUD E ISOLE;2002;3;2022;iC27;Rapporto studenti iscritti/docenti complessivo (pesato per le ore di docenza);157;11,01;14,25976385104450499545867393278837420527;384,458333333333333333333333333333333333;16,60958333333333333333333333333333333333;23,14677771366931741213656774452499811854;0;0;0;0;0;0;329,411764705882352941176470588235294118;14,80941176470588235294117647058823529412;22,24340641881156657133778201461709564667;
0;29;0900106200200001;Biotecnologie e Analisi Bioinformatiche;L-2;Biotecnologie;090064;SASSARI;4;SUD E ISOLE;2002;3;2022;iC28;Rapporto studenti iscritti al primo anno/docenti degli insegnamenti del primo anno (pesato per le ore di docenza);76;3,74;20,32085561497326203208556149732620320856;149,395833333333333333333333333333333333;5,20729166666666666666666666666666666667;28,68973794758951790358071614322864572906;0;0;0;0;0;0;132,411764705882352941176470588235294118;4,35882352941176470588235294117647058824;30,37786774628879892037786774628879892043;
0;29;0900106200200001;Biotecnologie e Analisi Bioinformatiche;L-2;Biotecnologie;090064;SASSARI;4;SUD E ISOLE;2002;3;2023;iC00a;Avvii di carriera al primo anno* (L  LMCU  LM);71;0;71;164,326530612244897959183673469387755102;0;164,326530612244897959183673469387755102;0;0;0;0;0;0;145,647058823529411764705882352941176471;0;145,647058823529411764705882352941176471;
0;29;0900106200200001;Biotecnologie e Analisi Bioinformatiche;L-2;Biotecnologie;090064;SASSARI;4;SUD E ISOLE;2002;3;2023;iC00b;Immatricolati puri ** (L  LMCU);63;0;63;134,897959183673469387755102040816326531;0;134,897959183673469387755102040816326531;0;0;0;0;0;0;129;0;129;
0;29;0900106200200001;Biotecnologie e Analisi Bioinformatiche;L-2;Biotecnologie;090064;SASSARI;4;SUD E ISOLE;2002;3;2023;iC00d;Iscritti (L  LMCU  LM);161;0;161;369,98;0;369,98;0;0;0;0;0;0;313,111111111111111111111111111111111111;0;313,111111111111111111111111111111111111;
0;29;0900106200200001;Biotecnologie e Analisi Bioinformatiche;L-2;Biotecnologie;090064;SASSARI;4;SUD E ISOLE;2002;3;2023;iC00e;Iscritti Regolari ai fini del CSTD (L  LMCU  LM);128;0;128;298,081632653061224489795918367346938776;0;298,081632653061224489795918367346938776;0;0;0;0;0;0;251,235294117647058823529411764705882353;0;251,235294117647058823529411764705882353;
0;29;0900106200200001;Biotecnologie e Analisi Bioinformatiche;L-2;Biotecnologie;090064;SASSARI;4;SUD E ISOLE;2002;3;2023;iC00f;Iscritti Regolari ai fini del CSTD, immatricolati puri ** al CdS in oggetto (L  LMCU  LM);113;0;113;257,510204081632653061224489795918367347;0;257,510204081632653061224489795918367347;0;0;0;0;0;0;217,647058823529411764705882352941176471;0;217,647058823529411764705882352941176471;
0;29;0900106200200001;Biotecnologie e Analisi Bioinformatiche;L-2;Biotecnologie;090064;SASSARI;4;SUD E ISOLE;2002;3;2023;iC00g;laureati (L  LM  LMCU) entro la durata normale del corso*;10;0;10;42,88235294117647058823529411764705882353;0;42,88235294117647058823529411764705882353;0;0;0;0;0;0;20,52631578947368421052631578947368421053;0;20,52631578947368421052631578947368421053;
0;29;0900106200200001;Biotecnologie e Analisi Bioinformatiche;L-2;Biotecnologie;090064;SASSARI;4;SUD E ISOLE;2002;3;2023;iC00h;laureati (L  LM  LMCU) ;12;0;12;63,7254901960784313725490196078431372549;0;63,7254901960784313725490196078431372549;0;0;0;0;0;0;40,31578947368421052631578947368421052632;0;40,31578947368421052631578947368421052632;
0;29;0900106200200001;Biotecnologie e Analisi Bioinformatiche;L-2;Biotecnologie;090064;SASSARI;4;SUD E ISOLE;2002;3;2023;iC01;Percentuale di studenti iscritti entro la durata normale del CdS che abbiano acquisito almeno 40 CFU nell’a.s.;19;128;,1484375;135,224489795918367346938775510204081633;298,081632653061224489795918367346938776;,4536491852663289059290702451047514719982;0;0;0;0;0;0;85,76470588235294117647058823529411764706;251,235294117647058823529411764705882353;,3413720440177944275345352376492624678061;
0;29;0900106200200001;Biotecnologie e Analisi Bioinformatiche;L-2;Biotecnologie;090064;SASSARI;4;SUD E ISOLE;2002;3;2023;iC02;Percentuale di laureati (L  LM  LMCU) entro la durata normale del corso*;10;12;,8333333333333333333333333333333333333333;42,88235294117647058823529411764705882353;63,7254901960784313725490196078431372549;,672923076923076923076923076923076923077;0;0;0;0;0;0;20,52631578947368421052631578947368421053;40,31578947368421052631578947368421052632;,5091383812010443864229765013054830287207;
0;29;0900106200200001;Biotecnologie e Analisi Bioinformatiche;L-2;Biotecnologie;090064;SASSARI;4;SUD E ISOLE;2002;3;2023;iC02bis;Percentuale di laureati (L  LM  LMCU) entro un anno oltre la durata normale del corso;11;12;,9166666666666666666666666666666666666667;55;63,7254901960784313725490196078431372549;,8630769230769230769230769230769230769231;0;0;0;0;0;0;30,52631578947368421052631578947368421053;40,31578947368421052631578947368421052632;,7571801566579634464751958224543080939948;
